id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
23229697,12:48:00 AM,47,5630,2.47,Chip Transaction,74040,Bronx,NY,10456,5411,NULL
23229731,12:54:00 AM,421,4389,1.14,Chip Transaction,14528,Cedar Rapids,IA,52405,5499,NULL
23229759,12:59:00 AM,161,3096,12.34,Online Transaction,41122,ONLINE,NULL,NULL,4784,NULL
23229844,12:16:00 AM,17,4787,6.74,Chip Transaction,83480,Hickory,NC,28602,9402,NULL
23229845,12:16:00 AM,256,3989,33.18,Chip Transaction,4343,Zebulon,NC,27597,5310,NULL
23229939,12:30:00 AM,207,2260,100,Chip Transaction,27092,Dry Fork,VA,24549,4829,NULL
23229987,12:38:00 AM,86,4041,9.29,Chip Transaction,69972,Allendale,SC,29810,5814,NULL
23230001,12:40:00 AM,468,4705,48.95,Swipe Transaction,54850,Coralville,IA,52241,4814,NULL
23230032,12:45:00 AM,115,38,144.93,Swipe Transaction,65862,Mamaroneck,NY,10543,7538,NULL
23230033,12:45:00 AM,148,5585,11.59,Swipe Transaction,50640,Ashland,MA,1721,5411,NULL
23230037,12:46:00 AM,379,327,32.86,Chip Transaction,22204,Mobile,AL,36693,5541,NULL
23230046,12:48:00 AM,154,4340,126.24,Chip Transaction,48192,Indianapolis,IN,46260,7995,NULL
23230080,12:53:00 AM,57,6006,2.37,Chip Transaction,14528,Tucson,AZ,85743,5499,NULL
23230096,12:56:00 AM,470,5097,40,Chip Transaction,27092,Muldrow,OK,74948,4829,NULL
23230177,12:09:00 AM,257,104,65.02,Chip Transaction,59769,North Hollywood,CA,91605,5712,NULL
23230184,12:10:00 AM,60,4544,93.2,Chip Transaction,87576,Sodus,NY,14551,5411,NULL
23230185,12:10:00 AM,371,3453,33.92,Swipe Transaction,78454,Richmond,VA,23226,5812,NULL
23230198,12:12:00 AM,185,2711,2.64,Chip Transaction,8813,Elizabeth,NJ,7201,5812,NULL
23230208,12:13:00 AM,39,2039,49.27,Swipe Transaction,95355,Old Saybrook,CT,6475,5411,NULL
23230244,12:20:00 AM,22,4062,34.14,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
23230367,12:43:00 AM,462,5988,30.52,Chip Transaction,45835,Bethlehem,PA,18015,5411,NULL
23230454,12:59:00 AM,137,6114,71.21,Chip Transaction,40859,Johnson City,TN,37604,5300,NULL
23230489,12:05:00 AM,437,3271,15.26,Chip Transaction,70309,Arnold,MD,21012,5912,NULL
23230527,12:12:00 AM,360,3592,141.49,Online Transaction,24827,ONLINE,NULL,NULL,4900,NULL
23230533,12:13:00 AM,53,3581,-94,Swipe Transaction,43293,Vacaville,CA,95687,5499,NULL
23230567,12:18:00 AM,490,3769,62.08,Online Transaction,88459,ONLINE,NULL,NULL,5311,NULL
23230570,12:19:00 AM,145,3575,11.73,Chip Transaction,30725,Roan Mountain,TN,37687,5912,NULL
23230578,12:20:00 AM,393,5873,64.46,Chip Transaction,24005,Texarkana,TX,75501,5300,NULL
23230609,12:24:00 AM,394,4341,109.97,Swipe Transaction,13646,Bayonne,NJ,7002,7538,NULL
23230651,12:31:00 AM,477,2450,10.11,Chip Transaction,72351,Hampden,ME,4444,5541,NULL
23230751,12:47:00 AM,401,3004,9.84,Chip Transaction,78680,North Hollywood,CA,91605,5411,NULL
23230800,12:55:00 AM,459,3625,49.8,Swipe Transaction,32858,Roswell,GA,30076,5311,NULL
23230835,12:00:00 AM,449,351,8.12,Swipe Transaction,75781,New Kensington,PA,15068,5411,NULL
23230853,12:03:00 AM,75,3781,34.67,Online Transaction,41122,ONLINE,NULL,NULL,4784,NULL
23230857,12:04:00 AM,98,4237,8.19,Chip Transaction,75781,Seymour,IL,61875,5411,NULL
23230869,12:07:00 AM,84,3417,0.39,Swipe Transaction,79927,Lenoir,NC,28645,5912,NULL
23230870,12:07:00 AM,122,2034,10.37,Chip Transaction,59397,Patterson,LA,70392,5812,NULL
23230872,12:07:00 AM,328,3150,112.18,Chip Transaction,42309,Charlotte,NC,28215,4900,NULL
23230904,12:13:00 AM,447,2142,9.62,Swipe Transaction,53888,Muskegon,MI,49441,5411,NULL
23230924,12:18:00 AM,22,4062,9.16,Chip Transaction,11560,Greenbelt,MD,20770,5411,NULL
23230966,12:27:00 AM,55,3980,2.23,Chip Transaction,14528,Richmond,CA,94804,5499,NULL
23231043,12:40:00 AM,98,4237,52.28,Chip Transaction,64962,Danville,IL,61832,4900,NULL
23231076,12:46:00 AM,64,4852,19.32,Swipe Transaction,26810,Trabuco Canyon,CA,92679,5541,NULL
23231123,12:54:00 AM,350,2865,75.52,Swipe Transaction,82981,Bethesda,MD,20814,5912,NULL
23231149,12:58:00 AM,142,5140,80,Swipe Transaction,72351,Lebanon,CT,6249,5541,NULL
23231194,12:06:00 AM,184,3211,25.5,Chip Transaction,59935,Evansville,WI,53536,5499,NULL
23231222,12:10:00 AM,335,5131,98.56,Chip Transaction,23179,Palm Beach Gardens,FL,33410,7230,NULL
23231303,12:27:00 AM,184,3211,-68,Chip Transaction,59935,Evansville,WI,53536,5499,NULL
23231366,12:41:00 AM,447,3692,30.83,Chip Transaction,78000,Muskegon,MI,49441,7230,NULL
23231367,12:42:00 AM,452,4451,95.19,Chip Transaction,30286,Conroe,TX,77301,4814,NULL
23231390,12:46:00 AM,476,1070,35.19,Chip Transaction,85268,Zion Grove,PA,17985,5411,NULL
23231426,12:52:00 AM,208,2426,92.22,Chip Transaction,22204,Federal Way,WA,98023,5541,NULL
23231432,12:53:00 AM,432,1146,79.32,Swipe Transaction,22204,Newton,NC,28658,5541,NULL
23231467,12:58:00 AM,300,3814,347.25,Chip Transaction,19363,Weston,CT,6883,4112,NULL
23231481,12:00:00 AM,476,1070,-53,Chip Transaction,22204,Alburtis,PA,18011,5541,NULL
23231492,12:02:00 AM,275,63,112.79,Chip Transaction,50867,South Houston,TX,77587,5541,NULL
23231493,12:02:00 AM,472,3826,26.26,Chip Transaction,48919,Round Lake,IL,60073,5311,NULL
23231532,12:10:00 AM,22,4062,20.85,Chip Transaction,41273,Greenbelt,MD,20770,5300,NULL
23231541,12:12:00 AM,368,3822,41.25,Chip Transaction,25844,Orlando,FL,32825,5300,NULL
23231612,12:27:00 AM,329,4788,13.44,Chip Transaction,88646,Moorpark,CA,93021,5812,NULL
23231718,12:45:00 AM,77,5501,61.87,Chip Transaction,42858,Camp Hill,PA,17011,7538,NULL
23231725,12:46:00 AM,155,239,103.03,Swipe Transaction,28022,Hattiesburg,MS,39401,5912,NULL
23231730,12:47:00 AM,161,3096,61.51,Chip Transaction,13369,Waco,TX,76707,5912,NULL
23231776,12:54:00 AM,430,2860,23.6,Swipe Transaction,46417,Crown Point,IN,46307,5411,Bad PIN
23231856,12:11:00 AM,479,1332,56,Swipe Transaction,26810,Pasadena,MD,21122,5541,NULL
23231868,12:13:00 AM,96,3695,53,Chip Transaction,61195,Yorba Linda,CA,92886,5541,NULL
23231885,12:16:00 AM,287,3527,8.94,Chip Transaction,13523,La Porte,TX,77571,5310,NULL
23231899,12:18:00 AM,123,227,69.93,Chip Transaction,48919,Atlanta,GA,30349,5311,NULL
23231902,12:18:00 AM,464,3233,140,Chip Transaction,27092,Orlando,FL,32807,4829,NULL
23231972,12:33:00 AM,451,3768,13.71,Chip Transaction,24920,Omaha,NE,68107,5912,NULL
23232062,12:48:00 AM,149,3590,11.31,Chip Transaction,60993,San Diego,CA,92127,5310,NULL
23232063,12:48:00 AM,170,3340,22.58,Chip Transaction,18215,Oklahoma City,OK,73115,5719,NULL
23232122,12:00:00 AM,247,5191,154.46,Chip Transaction,30286,Lake Charles,LA,70605,4814,NULL
23232215,12:36:00 AM,322,5365,0.67,Chip Transaction,14528,Fitzgerald,GA,31750,5499,NULL
23232237,12:44:00 AM,123,3192,439,Chip Transaction,57133,Waianae,HI,96792,3730,NULL
23232249,12:48:00 AM,96,3695,110.13,Chip Transaction,43293,Yorba Linda,CA,92887,5499,NULL
23232254,12:49:00 AM,61,2265,177.35,Chip Transaction,86616,Yonkers,NY,10701,4814,NULL
23232255,12:49:00 AM,96,3695,-90,Chip Transaction,43293,Yorba Linda,CA,92887,5499,NULL
23232313,12:15:00 AM,135,2808,11.33,Chip Transaction,40426,Lancaster,OH,43130,5912,NULL
23232363,12:35:00 AM,16,4964,41.25,Chip Transaction,35451,Lake In The Hills,IL,60156,5812,NULL
23232370,12:38:00 AM,34,1166,24.05,Chip Transaction,56981,Sacramento,CA,95829,5812,NULL
23232435,12:59:00 AM,60,5475,163.54,Chip Transaction,2156,Rome,Italy,NULL,5211,NULL
23232442,12:01:00 AM,456,4576,44.48,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
23232529,12:30:00 AM,247,2179,90.8,Chip Transaction,22204,Lake Charles,LA,70605,5541,NULL
23232572,12:48:00 AM,414,2815,106.12,Chip Transaction,69972,Morristown,NJ,7960,5814,NULL
23232579,12:51:00 AM,267,280,13.23,Chip Transaction,77786,Jeffersonville,KY,40337,5411,NULL
23232618,12:08:00 AM,207,2260,41.82,Chip Transaction,50867,Danville,VA,24541,5541,NULL
23232625,12:10:00 AM,133,2198,11.81,Chip Transaction,13523,Marietta,GA,30068,5310,NULL
23232631,12:12:00 AM,98,4237,37.78,Online Transaction,96246,ONLINE,NULL,NULL,4784,NULL
23232632,12:12:00 AM,196,285,117.02,Chip Transaction,94625,Atlanta,GA,30339,5661,NULL
23232635,12:13:00 AM,371,3453,122.34,Chip Transaction,69972,Richmond,VA,23226,5814,NULL
23232677,12:28:00 AM,28,2678,57.93,Chip Transaction,75936,Woodbridge,VA,22191,5814,NULL
23232700,12:36:00 AM,133,4683,29.28,Swipe Transaction,67350,Marietta,GA,30067,5812,NULL
23232708,12:40:00 AM,487,2024,94.75,Chip Transaction,3579,Albany,NY,12203,5912,NULL
23232716,12:45:00 AM,84,3417,59.23,Swipe Transaction,22204,Lansing,NC,28643,5541,NULL
23232762,12:01:00 AM,323,2467,77,Chip Transaction,59935,Fresno,CA,93726,5499,NULL
23232768,12:03:00 AM,264,2239,40,Chip Transaction,27092,Mechanicsburg,PA,17050,4829,NULL
23232769,12:03:00 AM,323,2467,-77,Chip Transaction,59935,Fresno,CA,93726,5499,NULL
23232797,12:19:00 AM,113,3608,81.94,Chip Transaction,57911,North Richland Hills,TX,76180,5621,NULL
23232809,12:23:00 AM,68,5435,16.36,Chip Transaction,86384,Davenport,IA,52803,5813,NULL
23232822,12:27:00 AM,150,2505,55.89,Chip Transaction,92883,Longs,SC,29568,5812,NULL
23232855,12:37:00 AM,241,4506,55.87,Chip Transaction,58125,Rockingham,NC,28379,5812,NULL
23232856,12:37:00 AM,457,3129,20.98,Chip Transaction,9917,Charlotte,NC,28215,5812,NULL
23232882,12:49:00 AM,38,2526,36.51,Online Transaction,50404,ONLINE,NULL,NULL,4784,NULL
23232889,12:53:00 AM,380,3538,2.06,Swipe Transaction,14528,Des Moines,IA,50313,5499,NULL
23232936,12:17:00 AM,469,2619,29.04,Swipe Transaction,38602,Placentia,CA,92870,5311,NULL
23232945,12:19:00 AM,461,3172,87.88,Chip Transaction,25887,Canton,MI,48188,5814,NULL
23232965,12:27:00 AM,203,5375,17.31,Swipe Transaction,25887,Glendale Heights,IL,60139,5814,NULL
23232970,12:28:00 AM,350,3623,12.29,Swipe Transaction,82981,Bethesda,MD,20814,5912,NULL
23233102,12:10:00 AM,84,3417,100,Swipe Transaction,27092,Morganton,NC,28680,4829,NULL
23233110,12:25:00 AM,86,4041,37.93,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
23233119,12:33:00 AM,114,3398,-82,Chip Transaction,59935,North Hollywood,CA,91606,5499,NULL
23233130,12:49:00 AM,394,2663,23.75,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
23233143,12:57:00 AM,345,3441,6.06,Chip Transaction,72652,Kalamazoo,MI,49048,5921,NULL
23233150,12:03:00 AM,114,5283,53.77,Chip Transaction,59935,North Hollywood,CA,91606,5499,Insufficient Balance
23233158,12:14:00 AM,114,5283,76,Chip Transaction,59935,North Hollywood,CA,91606,5499,NULL
23233159,12:14:00 AM,479,1332,19,Swipe Transaction,60569,Pasadena,MD,21122,5300,NULL
23233164,12:24:00 AM,305,341,44.56,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
23233186,12:55:00 AM,305,341,23.55,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
23233213,12:37:00 AM,461,5313,24.69,Chip Transaction,45389,Canton,MI,48188,5813,NULL
23233228,12:02:00 AM,154,5393,-406,Swipe Transaction,78644,Las Vegas,NV,89148,3775,NULL
23233281,12:21:00 AM,20,1228,2.57,Chip Transaction,59935,Weatherford,TX,76085,5499,NULL
23233374,12:03:00 AM,303,4783,-51,Swipe Transaction,43293,Windsor,CO,80550,5499,NULL
23233463,12:22:00 AM,17,4787,93.4,Swipe Transaction,98022,Hickory,NC,28602,5411,NULL
23233479,12:24:00 AM,137,5442,77,Chip Transaction,61195,Johnson City,TN,37604,5541,NULL
23233548,12:38:00 AM,122,2134,26.1,Chip Transaction,36934,Raceland,LA,70394,7538,NULL
23233575,12:43:00 AM,201,2494,18.74,Online Transaction,96246,ONLINE,NULL,NULL,4784,NULL
23233604,12:49:00 AM,38,2526,19.27,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
23233634,12:55:00 AM,327,5512,50.71,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
23233643,12:56:00 AM,254,1247,0.31,Chip Transaction,50783,Frisco,CO,80443,5411,Bad PIN
23233652,12:58:00 AM,240,2147,3.56,Chip Transaction,99648,Morristown,TN,37814,5812,NULL
23233671,12:02:00 AM,474,3844,0.47,Chip Transaction,35451,Williston Park,NY,11596,5812,NULL
23233694,12:06:00 AM,60,5475,7.03,Chip Transaction,87576,Sodus,NY,14551,5411,NULL
23233710,12:08:00 AM,145,4058,28.64,Chip Transaction,98374,Roan Mountain,TN,37687,5411,NULL
23233777,12:17:00 AM,81,2962,-71,Swipe Transaction,22204,Seguin,TX,78155,5541,NULL
23233822,12:24:00 AM,81,2962,71,Swipe Transaction,22204,Seguin,TX,78155,5541,NULL
23233860,12:31:00 AM,197,2357,55.1,Chip Transaction,91422,Wilmore,KY,40390,5300,NULL
23233973,12:54:00 AM,313,3153,1.95,Chip Transaction,86438,Bartlesville,OK,74003,5499,NULL
23234028,12:05:00 AM,87,3607,62.51,Chip Transaction,60569,Bastrop,TX,78602,5300,NULL
23234034,12:06:00 AM,231,5091,19.25,Online Transaction,88459,ONLINE,NULL,NULL,5311,NULL
23234036,12:06:00 AM,319,248,81.69,Chip Transaction,61195,Fresno,CA,93727,5541,NULL
23234045,12:07:00 AM,37,1230,43.05,Chip Transaction,59935,Kirkville,NY,13082,5499,NULL
23234058,12:10:00 AM,115,19,22.11,Chip Transaction,79664,Mamaroneck,NY,10543,5814,NULL
23234127,12:25:00 AM,59,1391,2.08,Chip Transaction,75781,Hobbs,NM,88240,5411,NULL
23234155,12:29:00 AM,327,3063,21.34,Chip Transaction,60569,Bristol,CT,6010,5300,NULL
23234198,12:38:00 AM,315,5656,59,Swipe Transaction,61195,Massillon,OH,44646,5541,NULL
23234216,12:41:00 AM,460,2460,6.08,Chip Transaction,43293,Irvington,NY,10533,5499,NULL
23234233,12:44:00 AM,2,3593,103.5,Chip Transaction,86616,Bronx,NY,10462,4814,NULL
23234241,12:45:00 AM,135,4791,51,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
23234303,12:55:00 AM,65,4585,1.45,Chip Transaction,30317,West Columbia,SC,29172,5411,NULL
23234344,12:02:00 AM,430,2860,10.74,Swipe Transaction,46417,Crown Point,IN,46307,5411,NULL
23234348,12:03:00 AM,229,5942,400.85,Swipe Transaction,32858,Grafton,WI,53024,5311,NULL
23234355,12:04:00 AM,199,1031,0.21,Chip Transaction,14528,Allen,TX,75002,5499,NULL
23234366,12:06:00 AM,357,3706,10.36,Chip Transaction,25887,Boston,MA,2127,5814,NULL
23234399,12:12:00 AM,474,5114,15.36,Chip Transaction,67570,Far Rockaway,NY,11693,5311,NULL
23234409,12:14:00 AM,47,4952,2.32,Chip Transaction,20519,Bronx,NY,10458,5942,NULL
23234472,12:24:00 AM,361,1261,57,Swipe Transaction,59935,Hawthorne,CA,90250,5499,NULL
23234476,12:25:00 AM,386,3673,15.69,Online Transaction,18563,ONLINE,NULL,NULL,4121,NULL
23234491,12:28:00 AM,465,2433,1.49,Chip Transaction,30928,Dawsonville,GA,30534,5541,NULL
23234573,12:45:00 AM,155,239,45.27,Online Transaction,17976,ONLINE,NULL,NULL,4900,NULL
23234581,12:46:00 AM,231,5718,80,Swipe Transaction,27092,Newton Grove,NC,28366,4829,NULL
23234621,12:55:00 AM,351,4512,2.1,Chip Transaction,78454,Flushing,NY,11355,5812,NULL
23234644,12:59:00 AM,77,5906,208.41,Chip Transaction,30286,Dauphin,PA,17018,4814,NULL
23234673,12:05:00 AM,346,4115,35.07,Chip Transaction,20561,Santa Barbara,CA,93103,5912,NULL
23234698,12:08:00 AM,119,379,5.57,Swipe Transaction,21873,Las Vegas,NV,89145,5812,NULL
23234745,12:16:00 AM,452,4249,4.38,Chip Transaction,98648,Houston,TX,77096,5814,NULL
23234835,12:36:00 AM,291,3221,60.59,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
23234846,12:37:00 AM,282,1287,10.67,Chip Transaction,75781,San Antonio,TX,78221,5411,NULL
23234851,12:38:00 AM,107,255,38.03,Swipe Transaction,22204,Alexander,AR,72002,5541,NULL
23234852,12:38:00 AM,240,2147,-57,Chip Transaction,61195,Morristown,TN,37814,5541,NULL
23234858,12:39:00 AM,107,255,91,Swipe Transaction,22204,Alexander,AR,72002,5541,NULL
23234902,12:47:00 AM,22,4062,23.02,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
23235015,12:06:00 AM,211,3739,18.61,Chip Transaction,41712,Lake Havasu City,AZ,86404,5912,NULL
23235022,12:07:00 AM,229,2683,15.01,Swipe Transaction,58614,Solon,IA,52333,5812,NULL
23235078,12:15:00 AM,154,4340,80,Swipe Transaction,27092,Newton Grove,NC,28366,4829,NULL
23235118,12:22:00 AM,386,3673,8.07,Online Transaction,16798,ONLINE,NULL,NULL,4121,NULL
23235143,12:28:00 AM,321,5755,4.93,Chip Transaction,25887,Merrill,WI,54452,5814,NULL
23235155,12:31:00 AM,137,5442,50.62,Chip Transaction,79927,Johnson City,TN,37604,5912,NULL
23235227,12:43:00 AM,148,5585,58.44,Chip Transaction,54850,Ashland,MA,1721,4814,NULL
23235249,12:48:00 AM,379,2019,95,Chip Transaction,22204,Mobile,AL,36693,5541,NULL
23235256,12:49:00 AM,242,5737,88,Chip Transaction,43293,Great Barrington,MA,1230,5499,NULL
23235318,12:59:00 AM,345,3441,8.84,Chip Transaction,75781,Gobles,MI,49055,5411,NULL
23235329,12:00:00 AM,359,3567,23.66,Chip Transaction,97814,Lawrenceville,GA,30043,5411,NULL
23235395,12:11:00 AM,53,3581,-79,Swipe Transaction,61195,Sutter Creek,CA,95685,5541,NULL
23235404,12:13:00 AM,261,2706,80,Chip Transaction,27092,North Las Vegas,NV,89032,4829,NULL
23235454,12:20:00 AM,393,5873,61.38,Chip Transaction,75781,Naples,TX,75568,5411,NULL
23235470,12:22:00 AM,121,5952,-99,Chip Transaction,61195,Menasha,WI,54952,5541,NULL
23235471,12:22:00 AM,360,3592,1.55,Swipe Transaction,86438,Bridgeton,NJ,8302,5499,NULL
23235475,12:23:00 AM,62,2667,10.28,Chip Transaction,97871,Trinidad,CA,95570,5411,NULL
23235487,12:25:00 AM,92,5947,9.93,Chip Transaction,83271,Sioux Falls,SD,57107,4214,NULL
23235528,12:32:00 AM,164,5272,20.21,Chip Transaction,75781,Findlay,OH,45840,5411,NULL
23235534,12:33:00 AM,394,6057,63,Chip Transaction,59935,Stamford,CT,6907,5499,NULL
23235573,12:39:00 AM,394,6057,-63,Chip Transaction,59935,Stamford,CT,6907,5499,NULL
23235588,12:42:00 AM,33,5120,132.54,Online Transaction,90999,ONLINE,NULL,NULL,4722,NULL
23235590,12:42:00 AM,459,5620,39.42,Chip Transaction,31893,North Augusta,SC,29860,5311,NULL
23235605,12:45:00 AM,421,5560,80,Chip Transaction,27092,Keokuk,IA,52632,4829,NULL
23235629,12:50:00 AM,401,3004,8.52,Chip Transaction,78680,North Hollywood,CA,91605,5411,NULL
23235636,12:51:00 AM,394,6057,40.16,Chip Transaction,59935,Stamford,CT,6907,5499,NULL
23235637,12:51:00 AM,438,5538,11.73,Chip Transaction,86879,Pearisburg,VA,24134,5921,NULL
23235661,12:55:00 AM,257,104,200.85,Chip Transaction,39466,North Hollywood,CA,91605,5932,NULL
23235665,12:56:00 AM,39,2039,59.49,Chip Transaction,90171,Old Saybrook,CT,6475,4900,NULL
23235689,12:00:00 AM,219,4609,17.69,Chip Transaction,22204,Harrison,MI,48625,5541,NULL
23235699,12:03:00 AM,225,4780,100,Chip Transaction,27092,Houston,TX,77064,4829,NULL
23235706,12:05:00 AM,219,4609,66,Chip Transaction,22204,Harrison,MI,48625,5541,NULL
23235754,12:13:00 AM,473,2696,31.61,Swipe Transaction,27505,Detroit,MI,48235,5651,NULL
23235762,12:14:00 AM,449,3559,2.97,Chip Transaction,8972,New Kensington,PA,15068,5411,NULL
23235779,12:18:00 AM,11,1336,13.57,Chip Transaction,83229,Severn,MD,21144,5411,NULL
23235791,12:21:00 AM,152,2848,13.57,Chip Transaction,65269,Atlanta,GA,30316,8049,NULL
23235930,12:46:00 AM,408,4960,11.93,Chip Transaction,83480,Barron,WI,54812,9402,NULL
23235975,12:52:00 AM,90,1233,-62,Chip Transaction,59935,Cocoa,FL,32927,5499,NULL
23236019,12:01:00 AM,127,988,10.29,Swipe Transaction,98374,Sawyerville,AL,36776,5411,NULL
23236025,12:02:00 AM,461,1209,80,Swipe Transaction,61195,Canton,MI,48188,5541,NULL
23236031,12:03:00 AM,254,1247,60,Chip Transaction,59935,Boulder,CO,80302,5499,NULL
23236034,12:04:00 AM,461,1209,-80,Swipe Transaction,61195,Canton,MI,48188,5541,NULL
23236039,12:06:00 AM,442,2117,-92,Swipe Transaction,60600,Barnhart,MO,63012,5499,NULL
23236050,12:09:00 AM,64,4852,71.36,Online Transaction,15143,ONLINE,NULL,NULL,4784,NULL
23236065,12:12:00 AM,178,4261,69.79,Chip Transaction,54850,Blue Springs,MO,64015,4814,NULL
23236108,12:21:00 AM,178,4214,4.97,Chip Transaction,59935,Blue Springs,MO,64015,5499,NULL
23236152,12:29:00 AM,164,3748,-78,Chip Transaction,59935,Findlay,OH,45840,5499,NULL
23236162,12:31:00 AM,327,4170,110.04,Online Transaction,84682,ONLINE,NULL,NULL,4900,NULL
23236202,12:40:00 AM,476,1070,33.05,Chip Transaction,41515,Zion Grove,PA,17985,5300,NULL
23236207,12:41:00 AM,432,2646,38.1,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
23236232,12:46:00 AM,456,2800,43.01,Chip Transaction,20561,Cape Coral,FL,33909,5912,NULL
23236244,12:49:00 AM,208,4980,97,Chip Transaction,43293,Bothell,WA,98021,5499,NULL
23236283,12:57:00 AM,208,4980,-97,Chip Transaction,43293,Bothell,WA,98021,5499,NULL
23236295,12:00:00 AM,476,1070,57,Chip Transaction,22204,Alburtis,PA,18011,5541,NULL
23236336,12:07:00 AM,53,3581,25.14,Online Transaction,15143,ONLINE,NULL,NULL,4784,NULL
23236345,12:08:00 AM,476,1070,-57,Chip Transaction,22204,Alburtis,PA,18011,5541,NULL
23236502,12:34:00 AM,68,27,40,Chip Transaction,27092,Cedarburg,WI,53012,4829,NULL
23236503,12:34:00 AM,265,2305,62.38,Swipe Transaction,24823,Corpus Christi,TX,78418,7538,NULL
23236542,12:43:00 AM,156,5438,49.22,Chip Transaction,46284,Fontana,CA,92335,5411,NULL
23236571,12:49:00 AM,149,3590,14.87,Chip Transaction,54836,San Diego,CA,92127,5411,NULL
23236590,12:52:00 AM,260,2676,24.42,Chip Transaction,11901,Mission,TX,78572,5300,NULL
23236628,12:02:00 AM,356,2312,43.07,Online Transaction,9932,ONLINE,NULL,NULL,5311,NULL
23236640,12:04:00 AM,479,2436,-99,Swipe Transaction,26810,Pasadena,MD,21122,5541,NULL
23236655,12:06:00 AM,359,3567,10.32,Chip Transaction,97814,Lawrenceville,GA,30043,5411,Bad PIN
23236673,12:10:00 AM,59,1145,1.2,Chip Transaction,14528,Clovis,NM,88101,5499,NULL
23236739,12:22:00 AM,287,3527,1.29,Chip Transaction,14528,Hull,TX,77564,5499,NULL
23236752,12:25:00 AM,379,3881,42.26,Chip Transaction,90538,Mobile,AL,36693,5411,NULL
23236788,12:31:00 AM,250,5136,9.75,Online Transaction,18563,ONLINE,NULL,NULL,4121,NULL
23236799,12:33:00 AM,68,5435,40,Chip Transaction,27092,Cedarburg,WI,53012,4829,NULL
23236813,12:35:00 AM,135,4791,55.7,Chip Transaction,48618,Lancaster,OH,43130,5251,NULL
